,session_id,trial_num,category,submit_time,submit_date,num_strokes,draw_duration,trial_duration,mean_intensity,bounding_box,filename,condition,CB,subID,image_name
16,Praisedraw_pilot_3_1562962616151,12,none,1562964691881.0,2019-07-12T20:51:31.881Z,3,14.789,40.694,0.05329241071428571,"(15, 195, 58, 193)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_3_1562962616151_PD_190712_02.png,overpraise,5,PD_190712_02,
17,Praisedraw_pilot_3_1562962616151,16,none,1562964752749.0,2019-07-12T20:52:32.749Z,3,12.186,30.321,0.06963488520408163,"(7, 205, 21, 190)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_3_1562962616151_PD_190712_02.png,selective,5,PD_190712_02,
18,Praisedraw_pilot_3_1562964829494,0,none,1562965937927.0,2019-07-12T21:12:17.926Z,1,2.531,61.247,0.012137276785714286,"(31, 50, 0, 223)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,tryit,2,PD_190712_03,
19,Praisedraw_pilot_3_1562964829494,1,this square,1562965976951.0,2019-07-12T21:12:56.951Z,1,33.005,39.022,0.08486128826530612,"(46, 177, 61, 187)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/tracing/tracing_this square_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,tracing,2,PD_190712_03,
20,Praisedraw_pilot_3_1562964829494,2,this shape,1562966003518.0,2019-07-12T21:13:23.518Z,4,17.906,26.565,0.07499601403061225,"(16, 189, 45, 192)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/tracing/tracing_this shape_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,tracing,2,PD_190712_03,
21,Praisedraw_pilot_3_1562964829494,3,none,1562966016148.0,2019-07-12T21:13:36.148Z,15,45.274,12.627,0.0,"(0, 0, 0, 0)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,tryit,2,PD_190712_03,
22,Praisedraw_pilot_3_1562964829494,3,none,1562966035880.0,2019-07-12T21:13:55.880Z,15,45.274,32.359,0.037986288265306124,"(100, 216, 40, 190)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,tryit,2,PD_190712_03,
23,Praisedraw_pilot_3_1562964829494,3,none,1562966040475.0,2019-07-12T21:14:00.475Z,15,45.274,36.954,0.001175860969387755,"(119, 138, 127, 138)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,tryit,2,PD_190712_03,
24,Praisedraw_pilot_3_1562964829494,3,none,1562966068180.0,2019-07-12T21:14:28.180Z,15,45.274,64.659,0.03059231505102041,"(67, 142, 85, 177)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,tryit,2,PD_190712_03,
25,Praisedraw_pilot_3_1562964829494,3,none,1562966073715.0,2019-07-12T21:14:33.715Z,15,45.274,70.194,0.0,"(0, 0, 0, 0)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,tryit,2,PD_190712_03,
26,Praisedraw_pilot_3_1562964829494,12,none,1562966347556.0,2019-07-12T21:19:07.556Z,103,326.708,27.696,0.011599170918367346,"(93, 133, 69, 148)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,selective,2,PD_190712_03,
27,Praisedraw_pilot_3_1562964829494,12,none,1562966354044.0,2019-07-12T21:19:14.044Z,103,326.708,34.184,0.0015146683673469387,"(130, 141, 67, 87)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,selective,2,PD_190712_03,
28,Praisedraw_pilot_3_1562964829494,12,none,1562966364588.0,2019-07-12T21:19:24.588Z,103,326.708,44.728,0.012456154336734694,"(100, 157, 46, 121)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,selective,2,PD_190712_03,
29,Praisedraw_pilot_3_1562964829494,12,none,1562966366237.0,2019-07-12T21:19:26.237Z,103,326.708,46.377,0.0,"(0, 0, 0, 0)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,selective,2,PD_190712_03,
30,Praisedraw_pilot_3_1562964829494,12,none,1562966383853.0,2019-07-12T21:19:43.853Z,103,326.708,63.993,0.020089285714285716,"(87, 219, 67, 171)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,selective,2,PD_190712_03,
31,Praisedraw_pilot_3_1562964829494,12,none,1562966412300.0,2019-07-12T21:20:12.299Z,103,326.708,92.44,0.03511639030612245,"(96, 220, 31, 181)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,selective,2,PD_190712_03,
32,Praisedraw_pilot_3_1562964829494,12,none,1562966421375.0,2019-07-12T21:20:21.375Z,103,326.708,101.515,0.005719866071428571,"(105, 135, 70, 112)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,selective,2,PD_190712_03,
33,Praisedraw_pilot_3_1562964829494,12,none,1562966432045.0,2019-07-12T21:20:32.045Z,103,326.708,112.185,0.0001992984693877551,"(109, 112, 102, 105)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,selective,2,PD_190712_03,
34,Praisedraw_pilot_3_1562964829494,12,none,1562966446464.0,2019-07-12T21:20:46.464Z,103,326.708,126.604,0.011878188775510204,"(190, 208, 66, 135)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,selective,2,PD_190712_03,
35,Praisedraw_pilot_3_1562964829494,12,none,1562966455138.0,2019-07-12T21:20:55.138Z,103,326.708,135.278,0.007314253826530612,"(190, 207, 67, 154)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,selective,2,PD_190712_03,
36,Praisedraw_pilot_3_1562964829494,12,none,1562966461170.0,2019-07-12T21:21:01.170Z,103,326.708,141.31,0.009685905612244899,"(122, 205, 61, 147)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,selective,2,PD_190712_03,
37,Praisedraw_pilot_3_1562964829494,12,none,1562966462478.0,2019-07-12T21:21:02.478Z,103,326.708,142.618,0.0,"(0, 0, 0, 0)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,selective,2,PD_190712_03,
38,Praisedraw_pilot_3_1562964829494,12,none,1562966466250.0,2019-07-12T21:21:06.250Z,103,326.708,146.39,0.001953125,"(151, 169, 93, 115)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,selective,2,PD_190712_03,
39,Praisedraw_pilot_3_1562964829494,12,none,1562966476031.0,2019-07-12T21:21:16.031Z,103,326.708,156.171,0.010044642857142858,"(158, 211, 70, 148)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,selective,2,PD_190712_03,
40,Praisedraw_pilot_3_1562964829494,12,none,1562966476138.0,2019-07-12T21:21:16.138Z,103,326.708,156.278,0.0,"(0, 0, 0, 0)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,selective,2,PD_190712_03,
41,Praisedraw_pilot_3_1562964829494,12,none,1562966480042.0,2019-07-12T21:21:20.042Z,103,326.708,160.182,0.004344706632653061,"(182, 201, 76, 147)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,selective,2,PD_190712_03,
42,Praisedraw_pilot_3_1562964829494,12,none,1562966486651.0,2019-07-12T21:21:26.651Z,103,326.708,166.791,0.005361128826530612,"(181, 204, 67, 139)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,selective,2,PD_190712_03,
43,Praisedraw_pilot_3_1562964829494,12,none,1562966495755.0,2019-07-12T21:21:35.755Z,103,326.708,175.895,0.01038345025510204,"(181, 210, 75, 135)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,selective,2,PD_190712_03,
44,Praisedraw_pilot_3_1562964829494,12,none,1562966502290.0,2019-07-12T21:21:42.290Z,103,326.708,182.43,0.004444355867346939,"(196, 214, 96, 153)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,selective,2,PD_190712_03,
45,Praisedraw_pilot_3_1562964829494,12,none,1562966517593.0,2019-07-12T21:21:57.593Z,103,326.708,197.733,0.025410554846938774,"(90, 207, 85, 199)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,selective,2,PD_190712_03,
46,Praisedraw_pilot_3_1562964829494,12,none,1562966548646.0,2019-07-12T21:22:28.646Z,103,326.708,228.786,0.08330676020408163,"(0, 222, 0, 223)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,selective,2,PD_190712_03,
47,Praisedraw_pilot_3_1562964829494,12,none,1562966552304.0,2019-07-12T21:22:32.304Z,103,326.708,232.444,0.0037268813775510204,"(113, 144, 108, 138)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,selective,2,PD_190712_03,
48,Praisedraw_pilot_3_1562964829494,12,none,1562966604101.0,2019-07-12T21:23:24.101Z,103,326.708,284.241,0.09644052933673469,"(3, 189, 3, 207)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,selective,2,PD_190712_03,
49,Praisedraw_pilot_3_1562964829494,12,none,1562966618987.0,2019-07-12T21:23:38.987Z,103,326.708,299.127,0.02383609693877551,"(81, 139, 81, 163)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,selective,2,PD_190712_03,
50,Praisedraw_pilot_3_1562964829494,12,none,1562966638864.0,2019-07-12T21:23:58.864Z,103,326.708,319.004,0.03750797193877551,"(85, 195, 79, 177)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,selective,2,PD_190712_03,
51,Praisedraw_pilot_3_1562964829494,12,none,1562966668134.0,2019-07-12T21:24:28.134Z,103,326.708,348.274,0.09514508928571429,"(4, 180, 28, 211)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/selective/selective_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,selective,2,PD_190712_03,
52,Praisedraw_pilot_3_1562964829494,16,none,1562966720833.0,2019-07-12T21:25:20.833Z,87,281.756,23.942,0.008948501275510204,"(111, 174, 15, 72)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,overpraise,2,PD_190712_03,
53,Praisedraw_pilot_3_1562964829494,16,none,1562966742422.0,2019-07-12T21:25:42.422Z,87,281.756,45.531,0.030253507653061226,"(70, 166, 28, 213)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,overpraise,2,PD_190712_03,
54,Praisedraw_pilot_3_1562964829494,16,none,1562966749241.0,2019-07-12T21:25:49.241Z,87,281.756,52.35,0.006776147959183673,"(115, 147, 48, 86)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,overpraise,2,PD_190712_03,
55,Praisedraw_pilot_3_1562964829494,16,none,1562966763249.0,2019-07-12T21:26:03.249Z,87,281.756,66.358,0.013970822704081632,"(116, 196, 19, 68)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,overpraise,2,PD_190712_03,
56,Praisedraw_pilot_3_1562964829494,16,none,1562966777479.0,2019-07-12T21:26:17.479Z,87,281.756,80.588,0.021444515306122448,"(61, 199, 31, 69)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,overpraise,2,PD_190712_03,
57,Praisedraw_pilot_3_1562964829494,16,none,1562966786814.0,2019-07-12T21:26:26.814Z,87,281.756,89.923,0.01323341836734694,"(106, 204, 161, 210)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,overpraise,2,PD_190712_03,
58,Praisedraw_pilot_3_1562964829494,16,none,1562966811374.0,2019-07-12T21:26:51.374Z,87,281.756,114.483,0.04486208545918367,"(87, 166, 61, 205)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,overpraise,2,PD_190712_03,
59,Praisedraw_pilot_3_1562964829494,16,none,1562966860052.0,2019-07-12T21:27:40.052Z,87,281.756,163.161,0.10259885204081633,"(4, 154, 72, 223)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,overpraise,2,PD_190712_03,
60,Praisedraw_pilot_3_1562964829494,16,none,1562966862210.0,2019-07-12T21:27:42.210Z,87,281.756,165.319,0.0,"(0, 0, 0, 0)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,overpraise,2,PD_190712_03,
61,Praisedraw_pilot_3_1562964829494,16,none,1562966863286.0,2019-07-12T21:27:43.286Z,87,281.756,166.395,0.0,"(0, 0, 0, 0)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,overpraise,2,PD_190712_03,
62,Praisedraw_pilot_3_1562964829494,16,none,1562966908055.0,2019-07-12T21:28:28.055Z,87,281.756,211.164,0.09392936862244898,"(3, 190, 48, 223)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,overpraise,2,PD_190712_03,
63,Praisedraw_pilot_3_1562964829494,16,none,1562966930318.0,2019-07-12T21:28:50.318Z,87,281.756,233.427,0.08944515306122448,"(30, 211, 0, 199)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,overpraise,2,PD_190712_03,
64,Praisedraw_pilot_3_1562964829494,16,none,1562966951466.0,2019-07-12T21:29:11.465Z,87,281.756,254.575,0.14586654974489796,"(0, 166, 42, 198)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,overpraise,2,PD_190712_03,
65,Praisedraw_pilot_3_1562964829494,16,none,1562966957332.0,2019-07-12T21:29:17.332Z,87,281.756,260.441,0.02800143494897959,"(105, 204, 88, 138)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,overpraise,2,PD_190712_03,
66,Praisedraw_pilot_3_1562964829494,16,none,1562966960261.0,2019-07-12T21:29:20.261Z,87,281.756,263.37,0.014269770408163265,"(152, 199, 93, 130)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,overpraise,2,PD_190712_03,
67,Praisedraw_pilot_3_1562964829494,16,none,1562966962796.0,2019-07-12T21:29:22.796Z,87,281.756,265.905,0.008410395408163265,"(136, 192, 96, 127)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,overpraise,2,PD_190712_03,
68,Praisedraw_pilot_3_1562964829494,16,none,1562966975808.0,2019-07-12T21:29:35.808Z,87,281.756,278.917,0.09416852678571429,"(0, 222, 48, 187)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,overpraise,2,PD_190712_03,
69,Praisedraw_pilot_3_1562964829494,16,none,1562966999471.0,2019-07-12T21:29:59.471Z,87,281.756,302.58,0.12167171556122448,"(0, 196, 10, 223)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/overpraise/overpraise_none_sketch_Praisedraw_pilot_3_1562964829494_PD_190712_03.png,overpraise,2,PD_190712_03,
70,Praisedraw_pilot_3_1562968331466,0,none,1562970039424.0,2019-07-12T22:20:39.424Z,1,2.096,51.786,0.010841836734693877,"(0, 223, 106, 117)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/tryit/tryit_none_sketch_Praisedraw_pilot_3_1562968331466_PD_190712_04.png,tryit,6,PD_190712_04,
71,Praisedraw_pilot_3_1562968331466,1,this square,1562970057608.0,2019-07-12T22:20:57.608Z,1,9.404,18.181,0.020467952806122448,"(58, 165, 60, 159)",/Users/masaba/Documents/GitHub/praise-draw/analysis/Praisedraw_pilot_2_sketches_7_17_2019/tracing/tracing_this square_sketch_Praisedraw_pilot_3_1562968331466_PD_190712_04.png,tracing,6,PD_190712_04,
